Mass, Volume
200.0,0.06544984694978735
0.005,1.2250000000000003e-06
1421.21,222.7337300138508
4300.0,2941.7397476286224
60.0,4.1887902047863905
0.005,1.1560000000000002e-06
100.0,0.252
630.0,2.5446900494077327
800.0,50.26548245743669
110.0,1.045364955482004
2350.0,236.21870781790673
600.0,196.38645456304172
200.0,0.06544984694978735
34.0,0.125
2150.0,92.40130852554641
222.99,3.216990877275949
39.64,0.26808257310632905
2378.59,236.21870781790673
3221.01,570.648863369327
1000.0,13.221196333091795
2350.0,236.21870781790673
328.0,4.1547562843725006
1421.21,222.7337300138508
2378.59,236.21870781790673
4006.0,402.1238596594935
0.016,0.0004928069788029141
1387.51,15.458992050151979
1.0,0.0010000000000000002
5350.0,1357.1680263507906
4.0,0.003
1434.0,58.18857912979015
1883.05,387.23192508331454
1982.16,236.21870781790673
1427.16,43.09636802194478
1720.0,15.458992050151979
1387.51,15.458992050151979
0.375,0.0001875
5.0,269.3915700453247
8.0,0.012
4185.0,215.68997062302424
4185.0,215.68997062302424
200.0,0.06544984694978735
39.64,0.26808257310632905
2350.0,236.21870781790673
135.78,1.6470239309415993
300.0,0.06544984694978735
4147.67,55.59399666205261
20.0,0.125
800.0,50.26548245743669
4.0,0.003
38.0,2.650718801466388
5.0,0.125
110.0,1.045364955482004
4185.0,215.68997062302424
1250.0,631.7405105158814
25.5,6.76630335243944
4.0,0.003
891.97,28.22485379801409
2500.0,517.1870467917097
0.005,1.2250000000000003e-06
47.0,2.650718801466388
1448.0,10.799999999999999
0.005,1.2250000000000003e-06
1427.16,43.09636802194478
1600.0,34.986739285784424
68.0,0.384
4185.0,215.68997062302424
1387.51,15.458992050151979
55.5,1.045364955482004
2378.59,236.21870781790673
2900.0,652.3391481473062
4300.0,2941.7397476286224
1600.0,34.986739285784424
3221.01,570.648863369327
3221.01,570.648863369327
3500.0,215.68997062302424
5.0,0.004188790204786391
5.0,0.004188790204786391
55.5,1.045364955482004
148.0,0.5701990666265475
600.0,196.38645456304172
3000.0,652.3391481473062
100.0,269.3915700453247
792.86,50.26548245743669
600.0,196.38645456304172
792.86,50.26548245743669
1427.16,43.09636802194478
802.78,98.17477042468104
5.0,0.004188790204786391
200.0,0.06544984694978735
1982.16,236.21870781790673
3200.0,24.928537706235005
1387.51,15.458992050151979
778.0,110.43326495898842
200.0,0.06544984694978735
1.0,0.0070685834705770355
1727.0,94.223468053652
5.0,0.004188790204786391
3500.0,215.68997062302424
1.0,0.0010000000000000002
2710.0,281.1026420597441
5.0,0.003
2378.59,236.21870781790673
3221.01,570.648863369327
136.0,2.1551325603625977
840.0,402.1238596594935
2710.0,281.1026420597441
2378.59,236.21870781790673
1840.0,809.1965131465543
1434.0,58.18857912979015
1421.21,222.7337300138508
1982.16,236.21870781790673
150.0,6.283185307179586
19.82,0.07156940763959248
10.0,0.039269908169872414
0.005,1.1560000000000002e-06
1400.0,50.26548245743669
1387.51,15.458992050151979
500.0,2.650718801466388
0.765,0.0010000000000000002
1615.0,278.733812083899
2378.59,236.21870781790673
1434.0,58.18857912979015
792.86,50.26548245743669
1421.21,222.7337300138508
4300.0,2941.7397476286224
600.0,196.38645456304172
328.0,4.1547562843725006
4185.0,215.68997062302424
10.0,0.012
3221.01,570.648863369327
1421.21,222.7337300138508
1421.21,222.7337300138508
2120.91,193.59427220057867
1982.16,278.733812083899
4300.0,2941.7397476286224
15.0,0.027
4300.0,2941.7397476286224
3000.0,0.7853981633974483
4.0,0.003
2120.91,193.59427220057867
55.0,0.25
792.86,50.26548245743669
5.0,269.3915700453247
4300.0,2941.7397476286224
39.64,0.26808257310632905
55.5,1.045364955482004
1434.0,58.18857912979015
4.0,0.003
5.0,0.004188790204786391
725.0,5.881061447520093
4300.0,2941.7397476286224
105.0,0.192
500.0,2.650718801466388
4000.0,330.456866298099
1387.51,15.458992050151979
840.0,400.61777935596444
1.0,0.0010000000000000002
1414.0,402.1238596594935
2120.91,193.59427220057867
0.3,0.00025000000000000006
2378.59,236.21870781790673
0.016,0.0004928069788029141
4300.0,2941.7397476286224
56.0,1.045364955482004
792.86,50.26548245743669
200.0,0.06544984694978735
3500.0,215.68997062302424
2350.0,570.648863369327
50.0,1.5
16.0,0.125
39.64,0.26808257310632905
50.0,0.25
200.0,0.06544984694978735
2378.59,236.21870781790673
840.0,402.1238596594935
5.0,0.004188790204786391
3221.01,570.648863369327
5.0,269.3915700453247
328.0,4.1547562843725006
0.005,1.2250000000000003e-06
5.0,0.009
55.5,1.045364955482004
2.0,0.004000000000000001
5000.0,330.456866298099
63.43,3.216990877275949
23.79,2.650718801466388
1982.16,236.21870781790673
200.0,0.06544984694978735
1.0,0.028274333882308142
802.78,98.17477042468104
1000.0,94.223468053652
2378.59,236.21870781790673
56.0,1.045364955482004
2095.0,809.1965131465543
1000.0,13.221196333091795
2350.0,570.648863369327
3000.0,652.3391481473062
1000.0,13.221196333091795
2350.0,236.21870781790673
50.0,0.06544984694978735
1900.0,153.24060645680294
100.0,269.3915700453247
2350.0,236.21870781790673
39.64,0.26808257310632905
2378.59,236.21870781790673
5.0,0.004188790204786391
792.86,50.26548245743669
4299.0,15458.992050151974
5.0,269.3915700453247
4000.0,553.6813578521358
328.0,4.1547562843725006
2120.91,193.59427220057867
5.0,0.004000000000000001
3000.0,652.3391481473062
4.0,0.003
8.4,0.9434595437811849
2120.91,193.59427220057867
55.5,1.045364955482004
1.0,0.0010000000000000002
200.0,0.06544984694978735
2710.0,281.1026420597441
1421.21,222.7337300138508
0.005,1.1560000000000002e-06
1982.16,236.21870781790673
2095.0,809.1965131465543
25.0,0.06400000000000002
50.0,269.3915700453247
1982.16,269.3915700453247
0.005,1.2250000000000003e-06
200.0,0.06544984694978735
4.2,0.003
891.97,21.205750411731103
2378.59,236.21870781790673
2973.24,785.3981633974483
1421.21,222.7337300138508
3221.01,570.648863369327
39.64,0.26808257310632905
10.0,0.008000000000000002
37.0,0.12000000000000002
1189.3,8.18123086872342
2350.0,570.648863369327
10.0,0.125
6441.0,739.2104682043713
800.0,50.26548245743669
2350.0,236.21870781790673
2350.0,570.648863369327
2973.24,785.3981633974483
0.005,1.1560000000000002e-06
891.97,28.22485379801409
1615.0,278.733812083899
5.0,0.004188790204786391
200.0,0.06544984694978735
693.76,98.17477042468104
39.64,0.26808257310632905
55.5,1.045364955482004
438.06,39.782773170570955
3221.01,570.648863369327
792.86,50.26548245743669
0.005,1.1560000000000002e-06
3221.01,570.648863369327
1421.21,222.7337300138508
5.0,0.004188790204786391
1982.16,269.3915700453247
78.0,0.11309733552923253
600.0,196.38645456304172
23.79,2.650718801466388
0.005,1.1560000000000002e-06
1248.76,6.3706263027045
4.0,0.003
5.0,269.3915700453247
1982.16,236.21870781790673
900.0,28.22485379801409
2378.59,236.21870781790673
4300.0,2941.7397476286224
3987.0,47.712938426394985
2378.59,236.21870781790673
2370.0,34.986739285784424
1.0,6.250000000000001e-05
25.0,0.06544984694978735
51.54,0.5918532793895787
2095.0,809.1965131465543
4300.0,2941.7397476286224
50.0,269.3915700453247
1.0,0.0010000000000000002
2378.59,236.21870781790673
840.0,402.1238596594935
106.0,0.48600000000000004
891.97,28.22485379801409
2378.59,236.21870781790673
0.005,1.2250000000000003e-06
50.0,269.3915700453247
440.0,153.24060645680294
1427.16,43.09636802194478
3221.01,570.648863369327
2000.0,652.3391481473062
1434.0,58.18857912979015
3221.01,570.648863369327
5.0,0.019634954084936207
1982.16,327.3796550881573
60.46,0.014137166941154066
4300.0,2941.7397476286224
0.005,1.2250000000000003e-06
97.0,0.4021238596594936
20.0,0.125
55.5,1.045364955482004
200.0,0.06544984694978735
200.0,0.06544984694978735
200.0,0.06544984694978735
3221.01,570.648863369327
2.0,0.0015
2120.91,193.59427220057867
5.0,0.004188790204786391
1440.0,43.09636802194478
1883.05,387.23192508331454
50.0,269.3915700453247
2100.0,5.575279762570688
5.0,0.004188790204786391
39.64,0.26808257310632905
1387.51,15.458992050151979
1922.7,98.17477042468104
200.0,0.06544984694978735
100.0,269.3915700453247
800.0,50.26548245743669
1434.0,58.18857912979015
300.0,0.06544984694978735
2378.59,236.21870781790673
400.0,8.362919643856031
2973.24,9.55593945405675
100.0,0.006
1400.0,50.26548245743669
2378.59,236.21870781790673
39.64,0.26808257310632905
4.0,0.003
20.0,0.2544690049407733
3000.0,0.7853981633974483
23.79,2.650718801466388
2378.59,236.21870781790673
10.0,0.012
1982.16,236.21870781790673
2.0,0.000375
4000.0,553.6813578521358
3200.0,24.928537706235005
1421.21,222.7337300138508
4300.0,2941.7397476286224
792.86,50.26548245743669
2973.24,278.733812083899
47.0,2.650718801466388
39.64,0.26808257310632905
200.0,0.06544984694978735
650.0,196.38645456304172
39.64,0.26808257310632905
5.0,0.004188790204786391
55.5,1.045364955482004
1243.81,12.27184630308513
200.0,0.06544984694978735
0.8,0.0013000000000000002
891.97,28.22485379801409
1387.51,15.458992050151979
2120.91,193.59427220057867
1434.0,58.18857912979015
2378.59,236.21870781790673
5000.0,1014.3165709392329
47.0,2.650718801466388
440.0,130.67061943525047
4006.0,402.1238596594935
3.0,0.009
3221.01,570.648863369327
200.0,0.06544984694978735
2378.59,236.21870781790673
200.0,0.06544984694978735
1922.7,98.17477042468104
55.5,1.045364955482004
1139.74,9.55593945405675
2378.59,236.21870781790673
55.5,1.045364955482004
1.0,0.0010000000000000002
222.99,3.216990877275949
328.0,4.1547562843725006
42.0,1.5
440.0,153.24060645680294
37.66,0.7853981633974483
1.0,0.0010000000000000002
1421.21,222.7337300138508
20.0,0.2544690049407733
1387.51,15.458992050151979
1.0,0.0010000000000000002
55.5,1.045364955482004
1421.21,222.7337300138508
637.76,6.570191001835424
778.0,110.43326495898842
47.0,2.650718801466388
200.0,0.06544984694978735
5.0,0.004188790204786391
328.0,4.1547562843725006
400.0,7.273572391223769
600.0,196.38645456304172
4300.0,2941.7397476286224
10.0,0.012
593.68,0.4
200.0,0.06544984694978735
39.64,0.26808257310632905
222.99,3.216990877275949
55.5,1.045364955482004
3964.32,785.3981633974483
2000.0,652.3391481473062
1000.0,94.223468053652
4300.0,2941.7397476286224
2378.59,236.21870781790673
950.0,167.9551918445015
1820.0,1391.3807557465468
600.0,196.38645456304172
4006.0,402.1238596594935
2065.0,1257.903908673477
792.86,50.26548245743669
1100.0,13.870916963762335
3000.0,611.580125059632
20.0,0.4021238596594936
4185.0,215.68997062302424
600.0,205.88741614566072
3500.0,215.68997062302424
198.22,21.205750411731103
4300.0,2941.7397476286224
2120.91,193.59427220057867
0.5,0.00025000000000000006
4185.0,215.68997062302424
2378.59,236.21870781790673
4800.0,10231.88529673714
405.0,0.5235987755982988
1434.0,58.18857912979015
2650.0,387.23192508331454
222.99,3.216990877275949
4300.0,2941.7397476286224
1982.16,236.21870781790673
1982.16,236.21870781790673
4300.0,2941.7397476286224
1764.12,1056.810456103044
1185.0,37.03230880235308
5.0,0.004188790204786391
2350.0,570.648863369327
10.0,0.01296
2150.0,92.40130852554641
2378.59,236.21870781790673
802.78,98.17477042468104
1764.12,1056.810456103044
4147.67,55.59399666205261
200.0,0.06544984694978735
2120.91,193.59427220057867
1421.21,222.7337300138508
4000.0,553.6813578521358
4300.0,2941.7397476286224
200.0,0.06544984694978735
4185.0,215.68997062302424
5.0,0.004188790204786391
200.0,0.06544984694978735
346.88,3.8586611767716628
2378.59,236.21870781790673
860.0,8.203326737053668
23.79,2.650718801466388
2710.0,281.1026420597441
1421.21,222.7337300138508
600.0,196.38645456304172
2.0,0.0020000000000000005
4300.0,2941.7397476286224
1720.0,15.458992050151979
5.0,0.004188790204786391
2378.59,236.21870781790673
4147.67,55.59399666205261
840.0,402.1238596594935
39.64,0.26808257310632905
2378.59,236.21870781790673
3072.35,1014.3165709392329
1600.0,34.986739285784424
3500.0,215.68997062302424
1.0,0.0010000000000000002
5.0,0.004188790204786391
1421.21,222.7337300138508
5.0,0.004188790204786391
170.0,0.16964600329384882
1427.16,43.09636802194478
3221.01,570.648863369327
4000.0,330.456866298099
1427.16,43.09636802194478
1615.0,278.733812083899
39.64,0.26808257310632905
1000.0,13.221196333091795
17.84,0.018
2378.59,236.21870781790673
800.0,50.26548245743669
2378.59,236.21870781790673
1413.0,39.782773170570955
200.0,0.06544984694978735
400.0,0.4021238596594936
792.86,50.26548245743669
4300.0,2941.7397476286224
2378.59,236.21870781790673
1421.21,222.7337300138508
1434.0,58.18857912979015
4006.0,402.1238596594935
5.0,0.004188790204786391
42.0,1.5
300.0,0.06544984694978735
802.78,98.17477042468104
5.0,0.3141592653589793
440.0,153.24060645680294
1000.0,94.223468053652
2350.0,236.21870781790673
4185.0,215.68997062302424
4300.0,2941.7397476286224
56.0,1.045364955482004
5.0,0.004188790204786391
1427.16,43.09636802194478
743.31,21.205750411731103
1434.0,58.18857912979015
2378.59,236.21870781790673
5.0,0.004188790204786391
4300.0,2941.7397476286224
1982.16,236.21870781790673
2378.59,236.21870781790673
3221.01,570.648863369327
5.0,0.004188790204786391
3072.35,1014.3165709392329
39.64,0.26808257310632905
110.0,1.045364955482004
240.0,1.7
840.0,402.1238596594935
198.22,3.8586611767716628
2378.59,236.21870781790673
840.0,402.1238596594935
802.78,98.17477042468104
2095.0,809.1965131465543
2350.0,236.21870781790673
125.0,1.0
1421.21,222.7337300138508
5.0,269.3915700453247
23.79,2.650718801466388
300.0,2.1205750411731104
10.0,0.012
5.0,0.004188790204786391
2378.59,236.21870781790673
3221.01,570.648863369327
1421.21,222.7337300138508
33.0,2.650718801466388
2378.59,236.21870781790673
4185.0,215.68997062302424
802.78,98.17477042468104
15.0,0.016000000000000004
2378.59,236.21870781790673
5.0,0.004188790204786391
0.005,1.2250000000000003e-06
4300.0,2941.7397476286224
5.0,0.004188790204786391
5.0,0.008000000000000002
1982.16,293.1482936917708
792.86,50.26548245743669
4236.0,15458.992050151974
2378.59,236.21870781790673
2350.0,236.21870781790673
1.0,0.0010000000000000002
600.0,196.38645456304172
900.0,15.458992050151979
2710.0,281.1026420597441
1922.7,98.17477042468104
3072.35,1014.3165709392329
3072.35,1014.3165709392329
39.64,0.26808257310632905
792.86,50.26548245743669
2150.0,6.082123377349841
792.86,50.26548245743669
4185.0,215.68997062302424
3.0,0.003
5.0,0.004188790204786391
3964.32,880.920109368187
2973.24,785.3981633974483
1982.16,269.3915700453247
5.0,0.004188790204786391
4300.0,2941.7397476286224
1720.0,15.458992050151979
4006.0,402.1238596594935
5.0,0.004188790204786391
3221.01,570.648863369327
42.0,1.5
1427.16,43.09636802194478
792.86,50.26548245743669
600.0,196.38645456304172
2350.0,570.648863369327
28.0,0.027
1434.0,58.18857912979015
222.99,3.216990877275949
2350.0,570.648863369327
2350.0,236.21870781790673
3221.01,570.648863369327
3290.39,50.26548245743669
1490.0,12.024225970129182
1551.0,278.733812083899
2378.59,236.21870781790673
104.0,0.8
50.0,269.3915700453247
290.0,1.3571680263507906
5.0,0.004188790204786391
2378.59,236.21870781790673
5.0,0.0010000000000000002
4185.0,215.68997062302424
1.0,0.0010000000000000002
1.0,0.0010000000000000002
400.0,7.273572391223769
1400.0,50.26548245743669
5.0,0.004188790204786391
5.0,0.004188790204786391
23.79,2.650718801466388
5.0,0.012
39.64,0.26808257310632905
2378.59,236.21870781790673
39.64,0.26808257310632905
4300.0,2941.7397476286224
3221.01,570.648863369327
0.005,1.1560000000000002e-06
2710.0,281.1026420597441
4300.0,2941.7397476286224
1883.05,387.23192508331454
3800.0,465.5086330383212
11700.0,4144.634089335997
600.0,196.38645456304172
5.0,0.004188790204786391
4.0,0.003
72.0,0.1413716694115407
1000.0,13.221196333091795
2350.0,236.21870781790673
39.64,0.26808257310632905
800.0,50.26548245743669
39.64,0.26808257310632905
5.0,0.004188790204786391
2378.59,236.21870781790673
817.64,98.17477042468104
1727.0,94.223468053652
891.97,6.283185307179586
2378.59,236.21870781790673
3500.0,215.68997062302424
3000.0,652.3391481473062
1421.21,222.7337300138508
55.5,1.045364955482004
5.0,0.8
55.5,1.045364955482004
50.0,0.1413716694115407
1000.0,21.205750411731103
5.0,0.004188790204786391
4.0,0.003
4300.0,2941.7397476286224
4000.0,553.6813578521358
3290.39,50.26548245743669
20.0,0.125
1060.46,98.17477042468104
3964.32,330.456866298099
328.0,4.1547562843725006
12.0,0.016000000000000004
600.0,196.38645456304172
1000.0,13.221196333091795
300.0,0.06544984694978735
2.0,0.0010000000000000002
5500.0,2924.7245857216726
2973.24,278.733812083899
2710.0,281.1026420597441
2378.59,236.21870781790673
5.0,0.004188790204786391
1600.0,34.986739285784424
778.0,110.43326495898842
1421.21,222.7337300138508
2378.59,236.21870781790673
4300.0,2941.7397476286224
115.96,1.0419681084253098
200.0,0.06544984694978735
1727.0,94.223468053652
500.0,2.650718801466388
4.0,0.003
1920.0,1290.4343152032363
0.91,0.21568997062302425
2378.59,236.21870781790673
792.86,50.26548245743669
0.005,1.2250000000000003e-06
200.0,0.06544984694978735
1764.12,1056.810456103044
3221.01,570.648863369327
5000.0,652.3391481473062
2350.0,570.648863369327
1906.0,4.1547562843725006
39.64,0.26808257310632905
2350.0,236.21870781790673
5.0,0.004000000000000001
5.0,0.004188790204786391
84.0,4.580442088933919
5.0,0.004188790204786391
495.54,2.5446900494077327
1.0,0.0010000000000000002
14.0,0.012
55.5,1.045364955482004
1.5,0.0015608960000000002
693.76,196.38645456304172
1427.16,43.09636802194478
39.64,0.26808257310632905
10.0,0.06544984694978735
4300.0,2941.7397476286224
0.005,1.1560000000000002e-06
5.0,0.004000000000000001
118.93,1.0602875205865552
328.0,4.1547562843725006
1000.0,94.223468053652
4185.0,215.68997062302424
600.0,196.38645456304172
5.0,0.004188790204786391
4185.0,215.68997062302424
2378.59,236.21870781790673
1486.62,400.61777935596444
1982.16,236.21870781790673
100.0,269.3915700453247
2378.59,236.21870781790673
802.78,98.17477042468104
2378.59,236.21870781790673
2.1,0.0020570000000000002
1434.0,58.18857912979015
9648.0,331.3398501832985
2378.59,236.21870781790673
4185.0,215.68997062302424
5.0,0.004188790204786391
8.0,0.048
1434.0,58.18857912979015
39.64,0.26808257310632905
1486.62,50.26548245743669
10.0,0.018
328.0,4.1547562843725006
1.0,0.0010000000000000002
2378.59,236.21870781790673
39.64,0.26808257310632905
55.5,1.045364955482004
15.0,0.09817477042468103
0.725,0.0005000000000000001
4.0,0.003
0.5,0.00025000000000000006
2378.59,236.21870781790673
1421.21,222.7337300138508
4.5,0.003
4185.0,215.68997062302424
100.0,269.3915700453247
50.0,0.6283185307179586
1764.12,1290.4343152032363
2378.59,236.21870781790673
50.0,269.3915700453247
55.5,1.045364955482004
20.0,0.125
1387.51,15.458992050151979
39.64,0.26808257310632905
1883.05,387.23192508331454
4000.0,611.580125059632
600.0,196.38645456304172
10.0,0.192
55.5,1.045364955482004
4185.0,215.68997062302424
2350.0,236.21870781790673
2150.0,92.40130852554641
4300.0,2941.7397476286224
0.5,0.00030000000000000003
4185.0,215.68997062302424
2973.24,278.733812083899
891.97,13.804158119873552
5.0,0.004188790204786391
0.016,0.0004928069788029141
200.0,0.06544984694978735
21.8,0.0343815900008867
4300.0,2941.7397476286224
0.5,0.00030000000000000003
42.0,1.0
1.0,0.0010000000000000002
2010.0,19.30194526365569
1.0,0.008000000000000002
1798.81,497.8165983148445
4000.0,553.6813578521358
900.0,21.205750411731103
10.0,0.014886936
5350.0,1357.1680263507906
50.0,269.3915700453247
1421.21,222.7337300138508
4300.0,2941.7397476286224
4800.0,10231.88529673714
34.69,0.11884697368407746
10.0,0.012
2378.59,236.21870781790673
5.0,0.004188790204786391
1600.0,34.986739285784424
0.005,1.1560000000000002e-06
0.005,1.2250000000000003e-06
95.0,0.3429999999999999
2378.59,236.21870781790673
4300.0,2941.7397476286224
5.0,0.004188790204786391
8484.0,63.86229546217333
1.0,0.0010000000000000002
1421.21,222.7337300138508
2650.0,168.79918620867556
1982.16,293.1482936917708
5.0,0.004188790204786391
2378.59,236.21870781790673
3200.0,24.928537706235005
1.0,0.0010000000000000002
624.38,50.26548245743669
328.0,4.1547562843725006
2378.59,236.21870781790673
1720.0,15.458992050151979
45.0,0.4
1440.0,43.09636802194478
1100.0,13.221196333091795
4.0,0.003
787.91,17.613156999977264
55.5,1.045364955482004
1000.0,14.984022510837367
4185.0,215.68997062302424
1544.1,6.283185307179586
2378.59,236.21870781790673
5.0,0.004188790204786391
802.78,98.17477042468104
5.0,0.004188790204786391
328.0,4.1547562843725006
39.64,0.26808257310632905
2350.0,236.21870781790673
600.0,196.38645456304172
2120.91,193.59427220057867
693.76,98.17477042468104
4185.0,215.68997062302424
600.0,196.38645456304172
10.0,0.018
5.0,0.004188790204786391
5.0,0.004188790204786391
1840.0,809.1965131465543
2.0,0.004000000000000001
600.0,196.38645456304172
222.99,3.216990877275949
4300.0,2941.7397476286224
2378.59,236.21870781790673
3650.0,278.733812083899
4185.0,215.68997062302424
5.0,0.004188790204786391
594.65,4.71238898038469
1421.21,222.7337300138508
2120.91,193.59427220057867
300.0,0.06544984694978735
1.0,0.0010000000000000002
3650.0,278.733812083899
3500.0,215.68997062302424
600.0,196.38645456304172
1982.16,236.21870781790673
1982.16,293.1482936917708
0.005,1.2250000000000003e-06
500.0,1.0
56.0,1.045364955482004
55.5,1.045364955482004
5.0,0.003
1434.0,222.7337300138508
3.0,0.003
4185.0,215.68997062302424
4000.0,553.6813578521358
1720.0,12.024225970129182
65.0,7.273572391223769
1083.0,58.18857912979015
9025.0,46.58903365457323
95.0,0.3429999999999999
693.76,269.3915700453247
2350.0,236.21870781790673
100.0,0.19085175370557994
5.0,0.004188790204786391
47.0,0.06400000000000002
2378.59,236.21870781790673
125.0,6.76630335243944
4300.0,2941.7397476286224
400.0,7.273572391223769
104.0,0.8
1421.21,58.18857912979015
2378.59,236.21870781790673
4300.0,2941.7397476286224
1600.0,34.986739285784424
800.0,50.26548245743669
200.0,1.0
10.0,0.012
3221.01,570.648863369327
390.0,98.17477042468104
1840.0,809.1965131465543
4300.0,2941.7397476286224
5.0,0.003
6.0,0.008000000000000002
5.0,0.004188790204786391
1883.05,387.23192508331454
1.0,0.0010000000000000002
845.0,169.64600329384882
3500.0,215.68997062302424
0.631,0.03735
792.86,50.26548245743669
5.0,0.004188790204786391
891.97,28.22485379801409
9.4,25.670946315760734
55.5,1.045364955482004
5.0,0.004188790204786391
3221.01,570.648863369327
4000.0,553.6813578521358
328.0,4.1547562843725006
1982.16,269.3915700453247
346.88,3.8586611767716628
39.64,0.26808257310632905
4.0,0.003
2378.59,236.21870781790673
1982.16,236.21870781790673
840.0,402.1238596594935
1883.05,168.79918620867556
778.0,110.43326495898842
1600.0,15.458992050151979
3072.35,1014.3165709392329
5.0,269.3915700453247
2378.59,236.21870781790673
3800.0,465.5086330383212
5.0,0.004188790204786391
4185.0,215.68997062302424
4300.0,2941.7397476286224
40.0,0.045
39.64,0.26808257310632905
5.0,0.004188790204786391
202.0,2.1551325603625977
5.0,0.004188790204786391
5.0,0.004188790204786391
4300.0,2941.7397476286224
5.0,0.004188790204786391
100.0,269.3915700453247
5.0,0.004188790204786391
1421.21,222.7337300138508
300.0,0.06544984694978735
0.005,1.2250000000000003e-06
3964.32,785.3981633974483
2973.24,278.733812083899
0.5,0.00025000000000000006
1079.0,13.870916963762335
1421.21,222.7337300138508
55.5,1.045364955482004
0.005,1.1560000000000002e-06
4185.0,215.68997062302424
37.0,0.12000000000000002
4300.0,2941.7397476286224
1434.0,58.18857912979015
4008.0,402.1238596594935
153.0,0.768
500.0,3.7699111843077517
50.0,269.3915700453247
5.0,0.004188790204786391
4000.0,553.6813578521358
100.0,269.3915700453247
328.0,4.1547562843725006
3500.0,215.68997062302424
600.0,86.8587536864506
4300.0,2941.7397476286224
3221.01,570.648863369327
55.5,1.045364955482004
3000.0,2444.265898643081
3290.39,50.26548245743669
5.0,0.004188790204786391
4.0,0.003
1727.0,94.223468053652
1440.0,43.09636802194478
2378.59,236.21870781790673
5.0,0.004188790204786391
2378.59,236.21870781790673
2378.59,236.21870781790673
3500.0,652.3391481473062
22.79,2.650718801466388
328.0,4.1547562843725006
4006.0,402.1238596594935
39.0,0.06544984694978735
2710.0,281.1026420597441
810.0,2.5446900494077327
2973.24,9.55593945405675
1982.16,236.21870781790673
2378.59,236.21870781790673
300.0,0.06544984694978735
100.0,0.24300000000000002
1982.16,236.21870781790673
5.0,0.004188790204786391
4.0,0.003
787.91,17.613156999977264
4300.0,2941.7397476286224
891.97,28.22485379801409
500.0,4.580442088933919
125.0,0.25
8.0,0.018
2378.59,236.21870781790673
1000.0,94.223468053652
2.0,0.0020000000000000005
96.13,0.6317405105158814
200.0,0.06544984694978735
802.78,98.17477042468104
2350.0,236.21870781790673
2.0,0.004000000000000001
1982.16,236.21870781790673
5.0,0.004188790204786391
10.0,0.09817477042468103
1800.0,591.8532793895785
500.0,3.7699111843077517
0.005,1.1560000000000002e-06
200.0,0.06544984694978735
18.0,0.06400000000000002
2378.59,236.21870781790673
5.0,0.003
1421.21,222.7337300138508
200.0,0.06544984694978735
3535.0,499.5572142179273
1727.0,94.223468053652
5.0,0.004188790204786391
20.0,0.125
1.0,0.0010000000000000002
1000.0,13.221196333091795
5.0,0.004188790204786391
8.0,0.025
222.99,3.216990877275949
5.0,0.004188790204786391
39.64,0.26808257310632905
4000.0,553.6813578521358
5.0,0.004188790204786391
4185.0,215.68997062302424
2378.59,236.21870781790673
1.0,0.0010000000000000002
56.0,0.7853981633974483
1982.16,236.21870781790673
4000.0,1014.3165709392329
4300.0,2941.7397476286224
39.64,0.26808257310632905
5.0,0.004188790204786391
4300.0,2941.7397476286224
10.0,0.192
1421.21,222.7337300138508
42.0,1.5
39.64,0.26808257310632905
0.25,0.00012500000000000003
55.5,1.045364955482004
4300.0,2941.7397476286224
3221.01,570.648863369327
4185.0,215.68997062302424
200.0,0.06544984694978735
2378.59,236.21870781790673
802.78,98.17477042468104
3200.0,24.928537706235005
328.0,4.1547562843725006
5.0,0.003
48.0,2.650718801466388
2.7,0.0020000000000000005
1000.0,13.221196333091795
2710.0,281.1026420597441
840.0,402.1238596594935
4.7,0.003
56.0,1.045364955482004
5.0,0.004000000000000001
55.5,1.045364955482004
4006.0,402.1238596594935
240.0,12.27184630308513
4185.0,215.68997062302424
1434.0,58.18857912979015
4000.0,553.6813578521358
4185.0,215.68997062302424
4185.0,215.68997062302424
1.0,0.0010000000000000002
4000.0,553.6813578521358
1421.21,222.7337300138508
600.0,196.38645456304172
1764.12,1391.3807557465468
2350.0,570.648863369327
55.5,1.045364955482004
2000.0,499.5572142179273
50.0,269.3915700453247
3500.0,215.68997062302424
55.5,1.045364955482004
2378.59,236.21870781790673
5.0,0.26808257310632905
4300.0,2941.7397476286224
440.0,153.24060645680294
800.0,50.26548245743669
891.97,28.22485379801409
1982.16,236.21870781790673
3800.0,104.1838517728349
130.0,1.0
2378.59,236.21870781790673
23.79,2.650718801466388
743.31,21.205750411731103
5.0,0.004000000000000001
39.64,0.26808257310632905
500.0,32.0
2.0,0.004000000000000001
1982.16,281.1026420597441
5.0,0.004188790204786391
2095.0,809.1965131465543
1.0,0.0010000000000000002
55.5,1.045364955482004
1920.0,1290.4343152032363
1000.0,21.205750411731103
0.005,1.1560000000000002e-06
1387.51,15.458992050151979
4000.0,330.456866298099
1421.21,222.7337300138508
67.0,0.24165087500000007
30.0,0.15
600.0,196.38645456304172
10.0,0.016000000000000004
1387.51,15.458992050151979
500.0,1.0
50.0,269.3915700453247
802.78,98.17477042468104
2650.0,387.23192508331454
1.0,0.0010000000000000002
2120.91,193.59427220057867
4300.0,2941.7397476286224
2350.0,570.648863369327
222.99,3.216990877275949
1.374,0.0010000000000000002
4.0,0.0020000000000000005
2378.59,236.21870781790673
3000.0,652.3391481473062
