satellite_name,norad_id,C_pR_pR,C_pI_pI,C_pC_pC
STARLINK-1411,20035BB,0.0814589508153042,1554.1699311786197,0.0158107988853051
STARLINK-1423,20035BF,0.0237457659594731,192.7384988361552,0.0150060062898392
STARLINK-1433,20035BG,0.00857718461712,392.48899288138415,0.0324164218692145
STARLINK-1434,20035BH,0.0079298427567843,168.23199020093233,0.0760287483876016
STARLINK-1443,20035D,0.0034388308844517,1.2399437317971875,0.0343476928300745
STARLINK-1446,20035G,0.0007303182745394,31.88174881659046,0.026451343418463
STARLINK-1448,20035J,0.0202119922932088,207.57536338305263,0.0369256162885406
STARLINK-1451,20035M,0.0173513328873798,8.945310779650722,0.0305400059531058
STARLINK-1452,20035N,0.0080758021594487,88.74849197674486,0.0392742257583778
STARLINK-1453,20035P,0.1816441841378368,1303.2313869561845,0.0199409767170891
STARLINK-1454,20035Q,0.3029435853566288,7062.17323687158,0.0417294244429907
STARLINK-1456,20035S,0.0156707075606598,343.9217890362045,0.0420661042063972
STARLINK-1457,20035T,0.0822313850015386,396.2359154911122,0.0157272728538111
STARLINK-1458,20035U,0.021035593478627,3.59372766498522,0.050770771217347
STARLINK-1460,20035V,0.0287630656347342,120.24704767700342,0.0939004731166133
STARLINK-1392,20035W,0.0189543955535083,23.244841429573786,0.0265857450131714
STARLINK-1394,20035Y,0.0257622469170564,489.5245011226803,0.0816960646652676
HAIYANG-1D,20036A,0.0018496073130631,1.372644351380027,0.0049771986213144
ANDESITE,20037D,0.0028619640583744,0.2060736013578211,1.6591070936037188e-06
M2 PATHFINDER,20037E,0.0039838812601814,0.3189221137284396,6.393678719050175e-06
STARLINK-1477,20038AA,0.005792082072103,7.593023712294419,0.02416915390899
STARLINK-1478,20038AB,0.0304278425883126,24.24781803142364,0.057503009515146
STARLINK-1493,20038AF,0.0123004987203859,71.38126877032073,0.0143932643514503
STARLINK-1494,20038AG,0.4186196389514994,2830.6449689435667,0.0115808479108477
STARLINK-1502,20038AL,0.0023977405148128,4.370782764200774,0.0077932563664259
STARLINK-1470,20038AU,0.0738770624267345,310.96373980183057,0.0324670352341498
STARLINK-1482,20038AV,0.011437518297737,146.44171255570868,0.0071515770444594
STARLINK-1465,20038B,0.0053376638136249,5.710192097274062,0.0412185968599837
STARLINK-1496,20038BC,0.0889622935735489,1004.5468252654084,0.0239907700035468
STARLINK-1513,20038BJ,0.0018033440322574,0.5051167394114522,0.0437887290849882
STARLINK-1471,20038F,0.0241440896424116,1.9865136759973536,0.048338632471716
STARLINK-1480,20038M,0.0887048511139716,757.8479697306844,0.0299808908179109
STARLINK-1500,20038Q,0.001760194067925,23.03680751591941,0.0170119362661676
STARLINK-1504,20038S,0.0065979807506346,10.255266946992144,0.0208084541618235
STARLINK-1506,20038T,0.0020160080472057,1.7025744821093176,0.0316418252769524
STARLINK-1464,20038X,0.0112678367869236,23.200125975026555,0.0300766145959162
GAOFEN-9 03,20039A,0.00843542260157,45.28268212080622,0.0029395745009435
BEIDOU-3 G3,20040A,0.0020361944022058,0.2037591346489346,0.0230701352132513
NAVSTAR 79 (USA 304),20041A,0.0180962265391319,0.0597505455892727,0.0030383143839364
GAOFEN DUOMO (GFDM),20042A,0.0068473657529797,3.0546185643074475,0.0018832575552701
SHIYAN-6 02 (SY-6 02),20043A,0.0031037983113756,0.0126617238492037,0.0019472252337933
APSTAR-6D,20045A,0.0,0.0,0.0
KOREASAT 116,20048A,0.0173614745886632,1.9223217048768744,10.74704710657246
ZIYUAN 3-03 (ZY 3-03),20051A,0.011532671670768,16.50035999486944,0.0015124835903415
EXPRESS 103,20053A,1.6461120849784152,156.51807921567308,2.141755282575706
EXPRESS 80,20053B,0.0843133241077405,13.260151909389643,19.7304287756808
GAOFEN-9 04,20054A,0.0067604719614852,42.98246735263768,0.0008045543880408
STARLINK-1522,20055A,0.0173659252419968,51.21167545670205,0.035472915756586
STARLINK-1540,20055AA,7.435220095056207e-06,3.4817435096329743,0.0554041146710152
STARLINK-1541,20055AB,2.3493792185242905,17457.02247383016,0.002084807983728
STARLINK-1543,20055AC,1.930892349283737e-05,1.170229637392042,0.0032015216006642
STARLINK-1548,20055AD,0.0352635889980308,89339.64387678663,0.0208937586594405
STARLINK-1554,20055AE,0.0510018899137927,1031.8185958372396,0.0141824719371819
STARLINK-1564,20055AH,3.31885553249449e-05,48.36067551473393,0.0338561677089633
STARLINK-1570,20055AJ,1.144647448095728,142.02911146762025,0.0352788231950392
STARLINK-1572,20055AK,0.0042392191633086,17.77450762747509,0.0084614748888365
STARLINK-1573,20055AL,0.0506251386715546,54.65876266517891,0.0746070615785116
STARLINK-1577,20055AN,0.0004167225817,10.984303894279634,1.432100890060202e-06
STARLINK-1583,20055AP,0.0067306629318689,59.18034457872753,0.0065623243495683
STARLINK-1536,20055AV,1.1242602192431228,29500.13436214492,0.0005891768155163
STARLINK-1542,20055AY,13.928539054521488,56466.51711658228,0.363942774551603
STARLINK-1549,20055AZ,0.060229130910385,9.12987353963068,0.0424980184758294
STARLINK-1523,20055B,0.0372463404375726,43.117748957730136,0.0127541889576402
STARLINK-1551,20055BA,3.251339763635918,91463.23915649044,0.0195975902074566
STARLINK-1552,20055BB,0.0217807952634886,123.81557222815238,0.0174940003000036
STARLINK-1559,20055BC,0.0024296776607769,3.786906075841638,0.0184322158965557
STARLINK-1566,20055BE,0.1258949207277646,1712.139804819985,0.0443167488200042
STARLINK-1568,20055BF,0.002685318857103,35.137405299836644,0.0323997414166719
STARLINK-1578,20055BH,0.0061060605815881,11.233751322413434,0.0454959346831786
STARLINK-1579,20055BJ,3.341322323002606,21804.51312748769,0.053845075216109
STARLINK-1526,20055C,0.0053744515136446,1.5798808872795471,0.0468500335633249
STARLINK-1555,20055F,0.00838992825984,57.02093870779071,0.0155962319034883
STARLINK-1556,20055G,0.0015447570702673,4.508335795886732,0.0025456424528154
STARLINK-1557,20055H,0.0022428688238462,17.893896691444773,0.0160272675189192
STARLINK-1558,20055J,9.91378113463622e-06,6.215146199933259,0.0262546627239461
STARLINK-1560,20055K,0.0264839629081246,29.65505124506364,0.0276245691509808
STARLINK-1567,20055M,31.039689108132137,60804.49660757991,0.1658308630690723
STARLINK-1569,20055N,0.0013442138050397,13.81085413266845,0.0222790751081769
STARLINK-1582,20055S,0.0037760924495814,21.2627420210114,0.0147229796735389
STARLINK-1591,20055U,0.0186410231390526,0.2515325587588508,0.0569395915357881
STARLINK-1524,20055W,137.14101793684682,182068.53578840505,0.0595742675884631
STARLINK-1527,20055X,0.043884516451389,13.779258933234331,0.0528316087523801
BSAT-4B,20056A,0.3342728414161884,146.9791082260624,0.1206696788388086
MEV-2,20056B,0.1488275426840879,53.49496737957171,0.5917764978825221
GALAXY 30 (G-30),20056C,0.0383943687810531,1.77647025638614,14.32946521450353
STARLINK-1596,20057AA,0.0005149651561529,47.21285839676134,0.0090137966908679
STARLINK-1597,20057AB,0.0484599238168128,274.02444696443666,0.0431842348900134
STARLINK-1606,20057AD,0.0126465912488629,480.1070316590609,0.0160363714628902
STARLINK-1608,20057AF,0.0122172039208147,315.43740945428146,0.0219453402409496
STARLINK-1667,20057AQ,0.0476037269102117,1757.2274258884104,0.0385082914445025
STARLINK-1545,20057AR,0.0253217450763711,177.59444201224483,0.0638488042999015
STARLINK-1595,20057AU,8.108658189956163,80254.91704667115,0.0015397428829908
STARLINK-1598,20057AV,0.028193077314353,145.0944200564558,0.0382274240847957
STARLINK-1626,20057BC,0.0096971055349991,3.3023587120855558,0.0406623967793127
STARLINK-1627,20057BD,0.0082418674525263,5381.555067024934,0.0282698307025692
STARLINK-1633,20057BG,0.079820895859653,547.9978145517185,0.0087138456609495
STARLINK-1635,20057BH,0.0550586616268359,141.79287014763588,0.044192903260181
STARLINK-1640,20057BJ,0.0040899350327649,2642.464297938149,0.0207638374655362
STARLINK-1641,20057BK,0.0058862429961549,69.8927708134827,0.0500859888181759
STARLINK-1593,20057C,53.60085870021487,134754.76176728634,0.0556246579017233
STARLINK-1622,20057M,0.076377102198042,1042.797947918563,0.0112171834518426
STARLINK-1623,20057N,0.0066227952283495,149.8671821264353,0.0498032443315265
STARLINK-1624,20057P,0.0205160447193151,592.8204562572212,0.0556758719743782
GAOFEN-9 05,20058A,0.0147043769369967,30.068737272214776,0.0015510266206539
SAOCOM 1B,20059A,0.0206673909579296,136.88369018531574,0.0003699840515685
GNOMES-1,20059B,0.0069437818741482,0.0606933578674225,5.795710322066853e-06
NAPA-1,20061BA,0.0023113565269683,2.817517184126555,0.0002950128888242
ATHENA,20061D,0.011138094565758,10.40082621509746,8.716432405415123e-06
NEMO-HD,20061F,0.0094033262131097,5.609272846550327,1.95948182726398e-05
GHGSAT-C1,20061G,0.0021293895722412,16.34916316878733,2.8704863252035357e-05
STARLINK-1646,20062AC,0.008289328254974,34.44502536520065,0.0385731411248679
STARLINK-1653,20062AD,0.0463488764515428,139.0875869553743,0.0283819040211199
STARLINK-1656,20062AE,0.0001877270532958,448.3978661140239,0.0162411735928881
STARLINK-1661,20062AG,0.007139659652142,93.54359360184208,0.0105902324632761
STARLINK-1665,20062AH,0.0334956936369414,29.938640426535247,0.0248738005585381
STARLINK-1666,20062AJ,0.0037461407787173,53.89770177230345,0.0318768074932818
STARLINK-1707,20062AL,0.0352526113146072,296.3370151091857,0.0244675437522484
STARLINK-1654,20062B,0.0285743315942641,228.236451870636,0.0023272267941648
STARLINK-1724,20062BC,0.0238689776955401,25.23908827766769,0.0412798310471054
STARLINK-1770,20062BL,0.0312570841484602,197.23704630018543,0.0374647271958773
STARLINK-1771,20062BM,0.0324250463587627,649.3393004958941,0.006873123213567
STARLINK-1686,20062D,0.2092751915634657,1940.7088226366093,0.0161087052171641
STARLINK-1695,20062E,0.0077568236319017,1.2726739220976693,0.0261571936925327
STARLINK-1719,20062G,0.0154888637289189,5.5194010175913295,0.0302257373632571
STARLINK-1727,20062L,0.0830737327885894,133.39537159493744,0.0272583436292935
STARLINK-1759,20062R,0.0193088386595251,153.70324037078836,0.0017257652128917
STARLINK-1762,20062T,0.0010471054616195,107.19601380221224,0.0240921237149974
STARLINK-1764,20062U,0.1385769083486409,2529.936445230726,0.0032323644810752
STARLINK-1547,20062Y,0.1905196988476041,2471.201045021714,0.0286043545581959
STARLINK-1553,20062Z,0.0011146686683983,16.98353630003834,0.021853465682992
GAOFEN-11 02,20064A,0.0053820361773594,2.5826352636826067,3.328427260157592e-05
JILIN-1 GAOFEN 3E,20065D,0.0112308635516191,0.4018132969330959,0.0001324073006263
JILIN-1 GAOFEN 3F,20065E,0.0185831202790814,3.857322980497481,1.677873005557795e-05
JILIN-1 GAOFEN 3G,20065F,0.00455754002681,1.9550951460880344,0.0004369995279995
JILIN-1 GAOFEN 3H,20065G,0.0072246523581989,0.9194925703967596,0.0003027234379432
JILIN-1 GAOFEN 3I,20065H,0.0011298209686191,52.73979850974234,0.0043106862633185
JILIN-1 GAOFEN 3J,20065J,0.0256687936098552,60.27957666372421,0.0018911490350285
HAIYANG-2C,20066A,0.004716087419385,0.7922636972323072,0.0206589375379013
HJ-2A,20067A,0.0049661843697914,7.313632891488714,0.0028813401262548
HJ-2B,20067B,0.0033181750391145,2.4716063157468406,0.0038500690024569
GONETS-M 17,20068A,0.0014184994726699,0.1228232803351563,0.0008119767323814
GONETS-M 18,20068B,0.001115446798183,0.0659889589843054,0.0004167060242606
GONETS-M 19,20068C,0.0015005644341979,0.0278773301989197,0.0006984115263819
DEKART,20068H,0.0127759299698673,3.44352019255495,0.000828903375385
NORBI,20068J,0.0154563979244637,12.17717258261211,0.0014463519656364
SALSAT,20068K,0.0058402459034729,2.642614358275817,0.0032429733849834
ICEYE-X7,20068L,0.0123207250152811,2.100117226519247,0.0010428647840638
ICEYE-X6,20068M,0.0082467708610136,0.4211456134605545,0.0019724633730034
NETSAT-4,20068U,0.0120755038825892,5.782115476585373,0.0011670150124981
NETSAT-3,20068V,0.0183945668958916,10.356312193765207,0.0008437534414982
NETSAT-1,20068W,0.0080708861625392,0.0968635307793241,0.0011010040177363
NETSAT-2,20068X,0.015996040571878,1.6006255082963448,0.0012502109619217
STARLINK-1676,20070AA,0.0518626636022759,292.32056253770565,0.0268249396087634
STARLINK-1679,20070AB,0.0269512108469568,154.2552598227978,0.0333399121272137
STARLINK-1680,20070AC,0.8177829226450217,9328.864470797984,0.0725124982071325
STARLINK-1714,20070AG,0.0037567539297169,1416.67108782287,0.0285169530300409
STARLINK-1730,20070AH,0.1378083088272972,246.54234145056864,0.0453917373377585
STARLINK-1733,20070AJ,0.0777881773425894,1237.8728187146496,0.0109216842386608
STARLINK-1735,20070AK,0.0105675305352981,947.3479088088428,0.1177607555698835
STARLINK-1741,20070AM,0.2540942929463728,4016.952357511909,0.0125030075923612
STARLINK-1531,20070AS,0.3131240215503463,2469.8065563348014,0.0151385303012623
STARLINK-1677,20070AW,0.0439669572611891,147.49046846300826,0.0113491741459143
STARLINK-1728,20070BC,0.0669723313010918,2620.17943432028,0.019355797753579
STARLINK-1736,20070BF,0.2307356998770309,6154.481017542395,0.0017469723658118
STARLINK-1746,20070BJ,0.1444901763349977,1280.6279279613418,0.001012774300649
STARLINK-1663,20070D,0.1158203897097186,329.0317372215466,0.0285083191184034
STARLINK-1672,20070F,0.0179871817899667,56.284577229539,0.0244409430407345
STARLINK-1678,20070G,0.1130222721198836,1382.3115543552135,0.0744216860389285
STARLINK-1664,20070X,0.0715355659069878,35.63541843348262,0.0030439106854079
GAOFEN-13 01,20071A,0.1910167809817077,0.012868146068606,0.0129261620537403
STARLINK-1795,20073AC,0.0629757961552083,153.00480972973227,0.0014263767826894
STARLINK-1797,20073AE,0.0019709197181426,1.3796027941989868,0.044039727913692
STARLINK-1799,20073AF,10.609331852066134,35557.398686240354,0.0036123879670782
STARLINK-1801,20073AH,0.3241247854905495,779.5686087680617,0.000760528179165
STARLINK-1802,20073AJ,0.0051469338057553,11.286945274715288,0.024284638138342
STARLINK-1805,20073AM,0.0004660945993327,36.37696017293046,0.0163090977625514
STARLINK-1807,20073AN,0.0006076778568762,8.125587181888447,0.0255692944609371
STARLINK-1810,20073AR,0.2161576868503912,3347.32311744558,0.0666871650089109
STARLINK-1815,20073AV,0.1060563951178167,2176.551561380836,0.0405680726059893
STARLINK-1816,20073AW,0.718555865911263,1499.237907885953,0.0070398642544486
STARLINK-1817,20073AX,0.0376754184937903,239.23536066727917,0.0029596609033184
STARLINK-1821,20073BA,0.0057986631527442,130.02450998498634,0.0522263363741625
STARLINK-1826,20073BF,0.0069697996687869,57.91813313642759,0.022225658771038
STARLINK-1828,20073BH,0.0050805361249131,30.367585420369085,0.0645378130307087
STARLINK-1830,20073BK,0.0020079500370614,56.44105132520296,0.0214378685322072
STARLINK-1716,20073C,0.0207889140804504,2196.10433495454,0.0007487237038238
STARLINK-1718,20073E,0.0026048287638639,0.1179119953513845,0.0267233118848745
STARLINK-1775,20073M,3576.418645388323,1397413.93015159,1.4704711492535856
STARLINK-1781,20073R,0.2021542805338055,732.6596472128617,0.0235080758172994
STARLINK-1784,20073T,0.1694711630977234,1485.2173925866275,0.036869877172298
STARLINK-1788,20073V,5.422899905584418e-05,112.64430321921525,0.0271703095627306
STARLINK-1790,20073X,0.0378402345920642,9028.44971707314,0.0229899782902262
STARLINK-1832,20074AT,0.7883891746431588,16209.109185983169,0.0906870609499562
STARLINK-1835,20074AV,0.0018111005735629,6.018914696687583,0.0259006569381049
STARLINK-1882,20074AX,0.0353152428058371,727.0849190013957,0.0134925752440051
STARLINK-1893,20074AZ,0.0426887589150329,127.03731000228696,0.0100231928536476
STARLINK-1931,20074BD,0.0435012393534224,1601.9336825673945,2.4444063882818508e-05
STARLINK-1942,20074BH,0.055271093779301,202.26782103799889,0.0135639093757315
STARLINK-1944,20074BK,0.1114215475399791,1311.919939722672,0.0774002663733287
STARLINK-1892,20074E,0.141888823046148,772.394424601717,0.0208870011792204
STARLINK-1905,20074H,0.2898278291161695,1952.2970637871224,0.0176924782718049
STARLINK-1911,20074L,0.7050961639918301,5020.512325410287,0.007961625373906
STARLINK-1922,20074Q,0.2011073955955874,2596.711649390837,0.0058438043030445
STARLINK-1928,20074V,0.0720680577998223,4553.470633941972,0.0329018758954753
COSMOS 2547 [GLONASS-K],20075A,3.1221802393885693e-07,0.00823303518134,0.0016732969674599
YAOGAN-30 08A,20076A,0.0074995572001472,0.2828215601722317,1.8266945012223423e-05
YAOGAN-30 08B,20076B,0.010780673477905,0.6375250584591905,3.791118597810895e-06
YAOGAN-30 08C,20076C,0.0054412236113224,1.5757565735692425,2.862818284185856e-07
TIANQI-6,20076D,0.012079340280874,0.9736432773429664,1.845906211552209e-05
CE-SAT IIB,20077F,1.7402953022440282,13648.940439766306,0.4862523141893734
NAVSTAR 80 (USA 309),20078A,0.0555872157041619,0.4321210057755847,0.009481609855721
RISAT-2BR2,20081A,0.0079319112320944,2.632117507675731,0.0010259804753765
KSM1-C,20081B,0.0063539546429952,39.99538624665871,0.0021606830951975
KSM1-D,20081C,0.0415544183489685,4.783970061772037,0.0007522430681373
KSM1-A,20081H,0.0329925464961697,6.913776632429867,0.0003467210407155
R2,20081J,0.0261693277810564,2.019817275039274,0.0017421570284251
KSM1-B,20081K,0.0262625464993241,7.6191297415090675,8.630854602969236e-06
TIANTONG-1 2,20082A,0.3413522453892539,0.0572568958662745,0.9117415119066508
DRAGRACER 2 (AUGURY),20085AC,0.0054999332208511,22.865658527669453,0.0006466419694265
SENTINEL-6A,20086A,0.0027228004919628,0.0002141973137005,0.0062000131652373
STARLINK-1777,20088A,0.1138515341248777,1250.1421761227296,0.0034881662607067
STARLINK-1871,20088AM,0.0091901954123457,12.293448844363091,0.0217944628797067
STARLINK-1873,20088AN,0.1558703155855697,1933.602816172879,0.0190088706834637
STARLINK-1876,20088AR,0.2198846298647822,1635.0714525889546,0.0213766198525034
STARLINK-1888,20088BB,0.0223439298008357,1.4034702941102986,0.0319323968739922
STARLINK-1912,20088BJ,0.0026598804588614,10.211785893030626,0.0325233062336177
STARLINK-1913,20088BK,0.0202177061462512,19.93372018491424,0.0134523413170772
STARLINK-1812,20088E,0.0008971840557554,3.213373372920981,0.0431017412063696
STARLINK-1845,20088P,0.0095609849598278,90.65075199393053,0.0544038887544165
STARLINK-1856,20088X,10.853425741757883,97131.37712594788,0.0022485183216773
LUCAS (JDRS-1),20089A,0.0126376337942223,0.2969269648112428,3.797855228826637
FALCON EYE 2,20090A,0.0025540445397365,3.1443001395812944,0.0028217994801175
GONETS-M 20,20091A,0.0020360060300887,0.2218542872854585,0.0020266133851137
GONETS-M 21,20091B,0.0015418616683002,0.3852556040610232,0.0024439093998958
GONETS-M 22,20091C,0.0012708159787933,0.1973888399391027,0.0023815001280054
COSMOS 2548,20091D,0.0016222094208139,0.2044129551975002,0.0022338130171212
GAOFEN-14 01,20092A,0.0069747171240077,23.809464479916244,0.0008938715392927
SXM-7,20096A,0.3145515222803752,10.497734386920634,3.5400773456838928
IPM 2 & BREEZE-M R/B,20097A,0.0038387901818281,0.059058935499788,1.9998975609054827e-05
CMS-01,20099A,0.0308814832413663,0.6936085555799886,0.0082650987542043
ONEWEB-0102,20100A,0.006296473308673,0.3278417944353275,0.0003796241129274
ONEWEB-0136,20100AA,0.0053563916291272,0.3960129447551158,0.0002997576506467
ONEWEB-0137,20100AB,0.0061481551870033,0.4928080781661317,0.0002718251911998
ONEWEB-0138,20100AC,0.0060263468965588,0.2045866411790737,0.0003806122933278
ONEWEB-0139,20100AD,0.0054854285713775,0.283498252083887,0.0003777605050951
