satellite_name,norad_id,C_pR_pR,C_pI_pI,C_pC_pC,radial_outlier,in-track_outlier,cross-track_outlier
STARLINK-36123,25293E,0.0046658058950901,21.22737679790525,0.0213898867497828,0,0,0
STARLINK-36163,25293F,0.012219479341433751,9.007361196503249,0.0653459127534038,1,0,0
STARLINK-36118,25293G,0.0007157167111629,64.40616450800158,0.0267686390912286,0,0,0
STARLINK-36189,25293H,0.0021337382013306,14.370598463004264,0.0340234827240749,0,0,0
STARLINK-36167,25293J,0.0244736342839752,50.160106474464925,0.0352210438896068,0,0,0
STARLINK-36175,25293K,0.0234894996767192,45.864388261280176,0.0210018485342924,0,0,0
STARLINK-35856,25293L,0.0002091027139394,21.92403406199908,0.0382225695072438,0,0,0
STARLINK-36207,25293M,6.619927871202654e-05,35.52976164485936,0.0417654916854981,0,0,0
STARLINK-36093,25293N,0.001126307948701,56.96930285093888,0.0425732755218564,0,0,0
STARLINK-36120,25293P,0.0348199872463693,25.54359978733224,0.0919803716462928,0,0,0
STARLINK-35498,25293Q,0.011031273892196,25.51350909356357,0.0064169749154029,0,1,0
STARLINK-36106,25293R,0.001661719174445,40.405281184302254,0.0234468254661808,0,0,0
STARLINK-35688,25293S,0.002381756496377,63.3896793918678,0.0290715748579531,0,0,0
STARLINK-36172,25293T,0.026750349080193,34.68724143581396,0.0909753736504715,0,0,0
STARLINK-36184,25293U,0.012219479341433751,25.51350909356357,0.06499755587178,1,1,0
STARLINK-36209,25293V,0.0432076242007313,27.143417264059025,0.0311484360931043,0,0,0
STARLINK-36191,25293W,0.0196421874563191,59.49406249877854,0.0265594949043877,0,0,0
STARLINK-36192,25293X,0.012219479341433751,35.685806001423344,0.02707596419982,1,0,0
STARLINK-36178,25293Y,0.0118164267810915,25.51350909356357,0.0294984008212829,0,1,0
STARLINK-36176,25293Z,0.0035400574870896,19.14169711573417,0.0359831716654109,0,0,0
STARLINK-36138,25294A,0.0258932710151762,25.51350909356357,0.0177633106585774,0,1,0
STARLINK-35754,25294AA,0.012219479341433751,25.51350909356357,0.0490790466625021,1,1,0
STARLINK-35790,25294AB,0.0289836954938834,25.51350909356357,0.0235280275580101,0,1,0
STARLINK-36143,25294AC,0.012219479341433751,25.51350909356357,0.0163655849635119,1,1,0
STARLINK-36141,25294AD,0.012219479341433751,25.51350909356357,0.0186561297977478,1,1,0
STARLINK-35767,25294AE,0.0034446791333725,25.51350909356357,0.0582028415818829,0,1,0
STARLINK-36150,25294B,0.012219479341433751,25.51350909356357,0.0289916540813813,1,1,0
STARLINK-36131,25294C,0.012219479341433751,25.51350909356357,0.0338594717831318,1,1,0
STARLINK-36137,25294D,0.012219479341433751,25.51350909356357,0.0840717462452917,1,1,0
STARLINK-36140,25294E,0.012219479341433751,25.51350909356357,0.046614409170472,1,1,0
STARLINK-36085,25294F,0.012219479341433751,119.26525526469176,0.0584617627998042,1,0,0
STARLINK-36125,25294G,0.012219479341433751,25.51350909356357,0.0927618554494446,1,1,0
STARLINK-35732,25294H,0.0038090447363491,92.38901289065878,0.0021207770205165,0,0,0
STARLINK-35775,25294J,0.012219479341433751,25.51350909356357,0.0096972770682937,1,1,0
STARLINK-35705,25294K,0.032229191488313,25.51350909356357,0.0483382958199445,0,1,0
STARLINK-35786,25294L,0.012219479341433751,25.51350909356357,0.065664264348872,1,1,0
STARLINK-35765,25294M,0.0568134471490846,25.51350909356357,0.0622032214148028,0,1,0
STARLINK-35773,25294N,0.012219479341433751,25.51350909356357,0.07834249714336,1,1,0
STARLINK-35901,25294P,0.012219479341433751,25.51350909356357,0.0909406613268651,1,1,0
STARLINK-35884,25294Q,0.012219479341433751,25.51350909356357,0.05044991188402,1,1,0
STARLINK-35891,25294R,0.0455305361201937,25.51350909356357,0.0316190886953413,0,1,0
STARLINK-35721,25294S,0.0033716001764839,96.19657304738884,0.0108866675322538,0,0,0
STARLINK-35779,25294T,0.012219479341433751,25.51350909356357,0.0419369845156081,1,1,0
STARLINK-35905,25294U,0.012219479341433751,25.51350909356357,0.086433650053515,1,1,0
STARLINK-35877,25294V,0.0033380561688242,56.5876439552995,0.0024477586816722,0,0,0
STARLINK-36078,25294W,0.012219479341433751,25.51350909356357,0.0988242191328806,1,1,0
STARLINK-35706,25294X,0.012219479341433751,25.51350909356357,0.01901756128441395,1,1,1
STARLINK-35720,25294Y,0.0047966485926094,25.51350909356357,0.0942855065355381,0,1,0
STARLINK-35739,25294Z,0.0113613791117525,129.23974972997863,0.013607015704089,0,0,0
HULIANWANG DIGUI-119,25295A,1.3151026785757037e-05,0.0006858706504372,0.0069673064434908,0,0,0
HULIANWANG DIGUI-120,25295B,1.583696694261233e-05,0.0045301239801261,0.007935982367934,0,0,0
HULIANWANG DIGUI-121,25295C,7.49046317275355e-06,0.0011511559969158,0.0107844764198029,0,0,0
HULIANWANG DIGUI-122,25295D,2.9788339922520468e-06,0.0002702916521861,0.0120113054412454,0,0,0
HULIANWANG DIGUI-123,25295E,7.086479727013066e-06,0.0012516623605915,0.0096357569125839,0,0,0
HULIANWANG DIGUI-124,25295F,5.515607791310442e-06,0.0005044453685988,0.0097146710689275,0,0,0
HULIANWANG DIGUI-125,25295G,2.092183371582773e-05,6.06405380352913e-05,0.0096026565464429,0,0,0
HULIANWANG DIGUI-126,25295H,2.6338373193724426e-05,0.0009377039854535,0.0086769865046424,0,0,0
HULIANWANG DIGUI-127,25295J,1.5362120845926557e-05,9.866917080528844e-05,0.0081058507080024,0,0,0
XIWANG-5 02,25296A,0.0324890207402725,5.757867312720103,0.0415908647188133,0,0,0
DEAR-5,25296B,0.0220378376502561,0.2379923218336186,0.0237916913492201,0,0,0
RAISE-4,25297B,0.0056112450839829,0.0450222206212792,0.0001803344716201,0,0,0
STARLINK-36230,25298A,0.0061076546541472,44.90991419732928,0.01901756128441395,0,0,1
STARLINK-36193,25298AA,0.012219479341433751,71.72238644787505,0.0943771084754285,1,0,0
STARLINK-36215,25298AB,0.0055886940385045,1.5791400237587734,0.0591857114096313,0,0,0
STARLINK-36200,25298AC,0.0006650224141247,12.348866514265897,0.0528263004663464,0,0,0
STARLINK-36240,25298B,0.0058107098991086,76.82391776714215,0.0133049414032606,0,0,0
STARLINK-36243,25298C,0.0005169376407799,78.37975773949877,0.0227189067951763,0,0,0
STARLINK-36236,25298D,0.0025985171790104,10.80862026042042,0.0442165260245895,0,0,0
STARLINK-36159,25298E,0.012219479341433751,25.51350909356357,0.052227668198595,1,1,0
STARLINK-36158,25298F,0.0405913591812643,42.181427211815546,0.0407684563946016,0,0,0
STARLINK-35864,25298G,0.0023025342020157,68.4467962697092,0.0229342788894156,0,0,0
STARLINK-36035,25298H,0.0197161803026234,9.79838370912614,0.0507402555208623,0,0,0
STARLINK-36170,25298J,0.0040419560074612,48.42155220270229,0.0314926117973257,0,0,0
STARLINK-36166,25298K,0.0007636764168752,21.17895337323452,0.066805985597246,0,0,0
STARLINK-35794,25298L,0.012219479341433751,25.51350909356357,0.0153670414556669,1,1,0
STARLINK-35841,25298M,0.0098325142709788,25.51350909356357,0.0097330252148444,0,1,0
STARLINK-35842,25298N,0.0115111852638612,95.16881468123718,0.0645123002435682,0,0,0
STARLINK-35882,25298P,0.0047668084615669,51.56284831636908,0.0080055963030505,0,0,0
STARLINK-35763,25298Q,0.0054945728980247,51.2224083515047,0.02103765738131,0,0,0
STARLINK-36060,25298R,0.012219479341433751,25.51350909356357,0.0642361892040133,1,1,0
STARLINK-36097,25298S,0.0458687110124256,25.51350909356357,0.0477552931621783,0,1,0
STARLINK-35792,25298T,0.0095863241262681,24.432608918936367,0.051726362223017,0,0,0
STARLINK-35784,25298U,0.0273010596073775,16.843843941453198,0.0690676159517047,0,0,0
STARLINK-36202,25298V,0.0290561862242448,96.13160727468905,0.0422180710986076,0,0,0
STARLINK-36227,25298W,0.0004468271223923,25.51350909356357,0.0311945560693372,0,1,0
STARLINK-36228,25298X,0.0003593453861099,32.56476449590784,0.0124972030600171,0,0,0
STARLINK-36222,25298Y,2.8068793255798067e-05,25.51350909356357,0.043007284501308,0,1,0
STARLINK-36205,25298Z,0.0006048956762634,13.283754929257704,0.0787604316425722,0,0,0
STARLINK-36255,25299A,0.012219479341433751,25.51350909356357,0.0667247092368944,1,1,0
STARLINK-36223,25299AA,0.012219479341433751,25.51350909356357,0.0716488365076042,1,1,0
STARLINK-36164,25299AB,0.012219479341433751,25.51350909356357,0.0685865426472616,1,1,0
STARLINK-35685,25299AC,0.012219479341433751,25.51350909356357,0.01901756128441395,1,1,1
STARLINK-36214,25299AD,0.012219479341433751,25.51350909356357,0.0343021208235675,1,1,0
STARLINK-36194,25299AE,0.012219479341433751,25.51350909356357,0.0660199208526868,1,1,0
STARLINK-36256,25299B,0.0273007927100414,25.51350909356357,0.0518807490321811,0,1,0
STARLINK-36258,25299C,0.012219479341433751,25.51350909356357,0.016173295708146,1,1,0
STARLINK-36261,25299D,0.012219479341433751,25.51350909356357,0.0630705581847896,1,1,0
STARLINK-36259,25299E,0.0170934443785853,25.51350909356357,0.01901756128441395,0,1,1
STARLINK-36196,25299F,0.012219479341433751,25.51350909356357,0.0859080684410732,1,1,0
STARLINK-36208,25299G,0.012219479341433751,25.51350909356357,0.0685210051326508,1,1,0
STARLINK-35764,25299H,0.0567401772495756,25.51350909356357,0.0412613847248884,0,1,0
STARLINK-35781,25299J,0.0243858623991816,25.51350909356357,0.0477266694754503,0,1,0
STARLINK-35875,25299K,0.017434014394483,106.79272683646964,0.01901756128441395,0,0,1
STARLINK-35906,25299L,0.0225665582475521,25.51350909356357,0.036799451847987,0,1,0
STARLINK-35789,25299M,0.012219479341433751,25.51350909356357,0.0493227952538486,1,1,0
STARLINK-36180,25299N,0.0147183117845079,25.51350909356357,0.0635342868940771,0,1,0
STARLINK-35892,25299P,0.012219479341433751,25.51350909356357,0.0448019988114397,1,1,0
STARLINK-35738,25299Q,0.012219479341433751,25.51350909356357,0.0583721708710681,1,1,0
STARLINK-35674,25299R,0.012219479341433751,25.51350909356357,0.0964208779600646,1,1,0
STARLINK-35701,25299S,0.012219479341433751,25.51350909356357,0.0488347481974345,1,1,0
STARLINK-36179,25299T,0.012219479341433751,25.51350909356357,0.0344698050987453,1,1,0
STARLINK-36217,25299U,0.0367916596981646,25.51350909356357,0.0484376304445052,0,1,0
STARLINK-36124,25299V,0.012219479341433751,25.51350909356357,0.0161059676455999,1,1,0
STARLINK-36188,25299W,0.012219479341433751,25.51350909356357,0.0739035754075275,1,1,0
STARLINK-36151,25299X,0.0159542505789283,25.51350909356357,0.0699609537785019,0,1,0
STARLINK-36195,25299Y,0.012219479341433751,25.51350909356357,0.0627538579938231,1,1,0
STARLINK-36219,25299Z,0.012219479341433751,25.51350909356357,0.0732355204460541,1,1,0
ZIYUAN 3-04 (ZY 3-04),25300A,0.007505469009336,2.1734245695377927,0.0002052370980364,0,0,0
KUIPER-00144,25301A,0.012219479341433751,25.51350909356357,0.01901756128441395,1,1,1
KUIPER-00252,25301AA,0.012219479341433751,25.51350909356357,0.0007143461300929,1,1,0
KUIPER-00261,25301AB,6.390352872608882e-05,2.248660057697168,0.0186175361124269,0,0,0
KUIPER-00265,25301AC,0.0177018797647746,25.51350909356357,0.057170721142524,0,1,0
KUIPER-00164,25301B,0.0004412026792986,0.9519623904071096,0.0169722523472349,0,0,0
KUIPER-00175,25301C,0.0004015149685316,5.03268996771351,0.0267238648605129,0,0,0
KUIPER-00179,25301D,0.0012424767176289,1.057398548185232,0.0326274429693995,0,0,0
KUIPER-00181,25301E,0.0073546917700835,88.9145398652316,0.01901756128441395,0,0,1
KUIPER-00183,25301F,0.0002883079928391,9.96762393870848,0.0406678673599276,0,0,0
KUIPER-00184,25301G,0.0010721365086811,5.010230087983225,0.0271782337117343,0,0,0
KUIPER-00186,25301H,0.0144383905968128,13.333220479396395,0.0352646498861551,0,0,0
KUIPER-00187,25301J,0.0060961121589014,1.0543988211386583,0.0286429934876797,0,0,0
KUIPER-00188,25301K,0.012219479341433751,25.51350909356357,0.01901756128441395,1,1,1
KUIPER-00191,25301L,0.0084909974453029,25.51350909356357,0.0374671597904006,0,1,0
KUIPER-00196,25301M,0.0063711370827295,24.511504022164942,0.054536824391224,0,0,0
KUIPER-00204,25301N,0.0012556787638439,25.51350909356357,0.0909887547087651,0,1,0
KUIPER-00210,25301P,0.000769487577954,2.3541099814738224,0.0355940284097669,0,0,0
KUIPER-00221,25301Q,0.0041835867399854,25.51350909356357,0.0269882771547145,0,1,0
KUIPER-00232,25301R,0.0012827175182579,9.196156587581047,0.0331093265785537,0,0,0
KUIPER-00241,25301S,0.0073904383864777,25.51350909356357,0.0424788651302173,0,1,0
KUIPER-00245,25301T,0.0145157756947666,25.51350909356357,0.0746412657641175,0,1,0
KUIPER-00246,25301U,0.0005469688253287,39.19215412262047,0.0434449455864249,0,0,0
KUIPER-00247,25301V,0.0194057631968191,25.51350909356357,0.0178260354477079,0,1,0
KUIPER-00248,25301W,0.012219479341433751,25.51350909356357,0.0026057464207246,1,1,0
KUIPER-00249,25301X,0.0001784803145065,6.622544104717736,0.018737580574915,0,0,0
KUIPER-00250,25301Y,0.0037786965390291,25.51350909356357,0.0323870775702386,0,1,0
KUIPER-00251,25301Z,0.012219479341433751,25.51350909356357,0.0004244866161573,1,1,0
GSAT0233 (GALILEO 33),25302A,0.0020859209340325,0.0040438919936009,0.01901756128441395,0,0,1
GSAT0234 (GALILEO 34),25302C,0.0,0.0,0.0,0,0,0
STARLINK-35755,25303A,0.012219479341433751,25.51350909356357,0.0766181347669865,1,1,0
STARLINK-35880,25303AA,0.044699800846275,25.51350909356357,0.0661860727247507,0,1,0
STARLINK-35675,25303AB,0.012219479341433751,25.51350909356357,0.0707747127755539,1,1,0
STARLINK-35889,25303AC,0.012219479341433751,25.51350909356357,0.01901756128441395,1,1,1
STARLINK-35888,25303AD,0.012219479341433751,25.51350909356357,0.0608382096168463,1,1,0
STARLINK-35716,25303AE,0.012219479341433751,25.51350909356357,0.0444448462573152,1,1,0
STARLINK-36201,25303B,0.012219479341433751,25.51350909356357,0.0392662232184178,1,1,0
STARLINK-36186,25303C,0.012219479341433751,25.51350909356357,0.0695846747333151,1,1,0
STARLINK-36174,25303D,0.0362765701071659,25.51350909356357,0.01901756128441395,0,1,1
STARLINK-36198,25303E,0.0053827841491362,25.51350909356357,0.0678455972476959,0,1,0
STARLINK-35903,25303F,0.012219479341433751,25.51350909356357,0.0724424084008302,1,1,0
STARLINK-35839,25303G,0.012219479341433751,25.51350909356357,0.0725967143494804,1,1,0
STARLINK-35863,25303H,0.0003080486447125,91.65378312396774,0.0448339398622452,0,0,0
STARLINK-35771,25303J,0.0254617604984338,25.51350909356357,0.0645247469658335,0,1,0
STARLINK-35762,25303K,0.012219479341433751,25.51350909356357,0.0630684838677821,1,1,0
STARLINK-36183,25303L,0.012219479341433751,25.51350909356357,0.0911784486179173,1,1,0
STARLINK-36210,25303M,0.0026499429654464,25.51350909356357,0.0301119802548211,0,1,0
STARLINK-35756,25303N,0.012219479341433751,25.51350909356357,0.0540729857555928,1,1,0
STARLINK-35785,25303P,0.0227277707109713,25.51350909356357,0.0814394741560026,0,1,0
STARLINK-35853,25303Q,0.012219479341433751,25.51350909356357,0.0851739507344613,1,1,0
STARLINK-35878,25303R,0.0145829005930748,25.51350909356357,0.0327865901136314,0,1,0
STARLINK-35793,25303S,0.0543465689951045,25.51350909356357,0.01901756128441395,0,1,1
STARLINK-35876,25303T,0.035680848968656,25.51350909356357,0.01901756128441395,0,1,1
STARLINK-35766,25303U,0.012219479341433751,25.51350909356357,0.0476050574822381,1,1,0
STARLINK-35782,25303V,0.012219479341433751,25.51350909356357,0.0931004710667689,1,1,0
STARLINK-35719,25303W,0.012219479341433751,25.51350909356357,0.0659232408892011,1,1,0
STARLINK-35910,25303X,0.012219479341433751,25.51350909356357,0.0416882089535215,1,1,0
STARLINK-35859,25303Y,0.012219479341433751,25.51350909356357,0.01901756128441395,1,1,1
STARLINK-35857,25303Z,0.012219479341433751,25.51350909356357,0.0824163490321378,1,1,0
STARLINK-36182,25304A,0.002670248116319,13.386116919870364,0.0302214377285863,0,0,0
STARLINK-36212,25304AA,0.0032912033264626,93.47816192245394,0.0582514763690311,0,0,0
STARLINK-36216,25304AB,0.0031838213072094,57.38166366763193,0.0084434115506601,0,0,0
STARLINK-36211,25304AC,0.0124468649444492,94.10917990215152,0.0283806582550679,0,0,0
STARLINK-36279,25304B,0.0227694944206637,29.1260219097679,0.0606509817907506,0,0,0
STARLINK-36284,25304C,0.0004129877872014,21.683642760289445,0.0406473911825096,0,0,0
STARLINK-36291,25304D,0.012219479341433751,25.51350909356357,0.0429644270818782,1,1,0
STARLINK-36239,25304E,0.012219479341433751,58.859014968556735,0.0184689473105616,1,0,0
STARLINK-36283,25304F,0.0054995064446099,4.6746394059521,0.0361618632758284,0,0,0
STARLINK-36267,25304G,0.0138915041838946,43.7662653546594,0.0397480748523965,0,0,0
STARLINK-36268,25304H,0.0021922124053066,31.7895518160316,0.0428239887524104,0,0,0
STARLINK-36270,25304J,0.012219479341433751,25.51350909356357,0.0203058416109372,1,1,0
STARLINK-36262,25304K,0.0004610519553336,28.37829173603816,0.0209295953999622,0,0,0
STARLINK-36263,25304L,0.0264272908309472,25.51350909356357,0.0012954796966334,0,1,0
STARLINK-36224,25304M,0.0067133289618979,25.51350909356357,0.0065274679777577,0,1,0
STARLINK-36185,25304N,0.0099434486664568,2.665975455646178,0.0238407168795736,0,0,0
STARLINK-36197,25304P,0.0014241715789782,38.03623504713551,0.038966232053649,0,0,0
STARLINK-36056,25304Q,0.0067943319937154,15.632768508895843,0.0056618073926093,0,0,0
STARLINK-36225,25304R,0.0003726501079069,25.51350909356357,0.0169757759632189,0,1,0
STARLINK-36265,25304S,0.012219479341433751,25.51350909356357,0.0115605944621267,1,1,0
STARLINK-36226,25304T,0.012219479341433751,74.51134774092955,0.0439735216122827,1,0,0
STARLINK-36173,25304U,0.0045488836101047,19.89402974696061,0.0259981220902643,0,0,0
STARLINK-36280,25304V,0.0076499714753629,69.23880593607225,0.0427222103719276,0,0,0
STARLINK-36213,25304W,0.0216239046145579,2.3427920157728064,0.0533047127962506,0,0,0
STARLINK-36199,25304X,0.0046140400901798,12.191722018901803,0.025807603151183,0,0,0
STARLINK-36203,25304Y,0.012273148814213,41.94322857276518,0.0214853414317654,0,0,0
STARLINK-36221,25304Z,0.012219479341433751,25.51350909356357,0.0420866278637366,1,1,0
DISKSAT C,25305A,0.0138368296308867,6.193099320475742,0.0499508267172044,0,0,0
DISKSAT B,25305B,0.0092733127110534,0.7860598682251833,0.0618041780884687,0,0,0
DISKSAT D,25305C,0.0113734642574276,3.6056979355616905,0.0545654056221478,0,0,0
DISKSAT A,25305D,0.0124841115905367,5.847859144451805,0.0489742217239107,0,0,0
TJS-23,25306A,0.0335144630447083,0.3825234184145011,0.0038366627097593,0,0,0
QPS-SAR-15 (SUKUNAMI-I),25307A,0.0146724167262378,0.9349141018858852,0.0240176369314433,0,0,0
SPACEMOBILE-006,25309A,0.0074200731225431,0.1006271497534707,0.0242773681634664,0,0,0
2025-310A,25310A,0.0009329313526347,0.0001112197255131,0.0041018890444145,0,0,0
HULIANWANG DIGUI-128,25311A,0.0001177972749557,18.97214342465179,0.0103486975571722,0,0,0
HULIANWANG DIGUI-129,25311B,0.0004531005882729,14.615949260042736,0.0054082816356625,0,0,0
HULIANWANG DIGUI-130,25311C,0.0003869186647508,22.470707196874216,0.0001060718039405,0,0,0
HULIANWANG DIGUI-131,25311D,0.0035581512183309,21.20729778774032,0.0022010141570744,0,0,0
HULIANWANG DIGUI-132,25311E,0.0087173222142348,12.18787578855554,0.0002773448156776,0,0,0
HULIANWANG DIGUI-133,25311F,0.0051929305775442,16.808163484430494,0.0003972099154005,0,0,0
HULIANWANG DIGUI-134,25311G,0.0078330528719638,13.266956329301564,0.0016951056168875,0,0,0
HULIANWANG DIGUI-135,25311H,0.007325034849001,20.93479167238856,0.0002820651946659,0,0,0
HULIANWANG DIGUI-136,25311J,0.0115886077220596,15.202344653724513,0.0007694090255199,0,0,0
FENGYUN 4C,25312A,0.014966137860653,0.0126331242647163,0.01901756128441395,0,0,1
2025-313A,25313A,0.0039817508424271,0.0243342400322155,8.202604786267935e-05,0,0,0
2025-313AA,25313AA,0.0053341079396243,0.7990259733338707,3.82055126194919e-05,0,0,0
2025-313AB,25313AB,0.0059627603767426,0.1020407039570314,4.860881209672204e-05,0,0,0
2025-313AC,25313AC,0.0054525855815043,0.366053697182942,0.0004688544253539,0,0,0
2025-313AD,25313AD,0.0060124870193008,0.2006425444035607,6.801283021283829e-06,0,0,0
2025-313AE,25313AE,0.0059282847280162,0.0407658872945002,7.132930442808145e-05,0,0,0
2025-313AF,25313AF,0.0026717896640837,1.5770620393655927,2.406207843507056e-05,0,0,0
2025-313AG,25313AG,0.0060377289886784,0.0015931169607945,8.245088022648284e-06,0,0,0
GALAPAGOS-UTE-SWSU,25313AH,0.0049317241752341,0.1345226961480766,0.0002596673059048,0,0,0
2025-313AJ,25313AJ,0.005946837583976,0.1017572020554213,0.00014526948644,0,0,0
2025-313AK,25313AK,0.0060756088296116,1.463949227192289,0.0002439968076021,0,0,0
2025-313AL,25313AL,0.0027748151632719,0.0557667982102208,0.0004832834722333,0,0,0
